timestamp,S,timestamp,E,timestamp,I,timestamp,R
24.0001, 0.884209,0.259063, 0.000122,2.09712, 0.000994,0.891858, 0.000122
24.0473, 0.883325,0.261318, 0.000123,2.10726, 0.000995,0.899355, 0.000123
24.0941, 0.882442,0.263575, 0.000124,2.11734, 0.000996,0.906852, 0.000124
24.1406, 0.881559,0.265834, 0.000125,2.12734, 0.000997,0.91435, 0.000125
24.1867, 0.880678,0.268095, 0.000126,2.13727, 0.000998,0.921847, 0.000126
24.2324, 0.879797,0.27036, 0.000127,2.14713, 0.000999,0.929345, 0.000127
24.2779, 0.878917,0.272626, 0.000128,2.15693, 0.001,0.936843, 0.000128
24.323, 0.878038,0.274895, 0.000129,2.16666, 0.001001,0.944341, 0.000129
24.3678, 0.87716,0.277165, 0.00013,2.17633, 0.001002,0.951839, 0.00013
24.4122, 0.876283,0.279437, 0.000131,2.18596, 0.001003,0.959337, 0.000131
24.4564, 0.875407,0.281713, 0.000132,2.19553, 0.00100401,0.966836, 0.000132
24.5002, 0.874531,0.283991, 0.000133,2.20505, 0.00100501,0.974334, 0.000133
24.5438, 0.873657,0.28627, 0.000134,2.21453, 0.00100602,0.981833, 0.000134
24.587, 0.872783,0.288552, 0.000135,2.22395, 0.00100702,0.989332, 0.000135
24.6299, 0.87191,0.290836, 0.000136,2.23333, 0.00100803,0.996831, 0.000136
24.6726, 0.871039,0.293124, 0.000137,2.24266, 0.00100904,1.00433, 0.000137
24.715, 0.870168,0.295413, 0.000138,2.25195, 0.00101005,1.01183, 0.000138
24.757, 0.869297,0.297704, 0.000139,2.26119, 0.00101106,1.01933, 0.000139
24.7988, 0.868428,0.299996, 0.00014,2.27039, 0.00101207,1.02683, 0.00014
24.8404, 0.86756,0.302293, 0.000141,2.27954, 0.00101308,1.03433, 0.000141
24.8816, 0.866692,0.304591, 0.000142,2.28866, 0.00101409,1.04183, 0.000142
24.9226, 0.865825,0.306892, 0.000143,2.29773, 0.00101511,1.04933, 0.000143
24.9633, 0.86496,0.309194, 0.000144,2.30677, 0.00101612,1.05683, 0.000144
25.0038, 0.864095,0.311498, 0.000145,2.31576, 0.00101714,1.06433, 0.000145
25.044, 0.86323,0.313807, 0.000146,2.32472, 0.00101815,1.07183, 0.000146
25.0839, 0.862367,0.316117, 0.000147,2.33363, 0.00101917,1.07933, 0.000147
25.1236, 0.861505,0.318429, 0.000148,2.34252, 0.00102019,1.08683, 0.000148
25.1631, 0.860643,0.320743, 0.000149,2.35136, 0.00102121,1.09433, 0.000149
25.2023, 0.859783,0.323059, 0.00015,2.36017, 0.00102223,1.10183, 0.00015
25.2413, 0.858923,0.325379, 0.000151,2.36894, 0.00102325,1.10934, 0.000151
25.28, 0.858064,0.327701, 0.000152,2.37768, 0.00102428,1.11684, 0.000152
25.3185, 0.857206,0.330025, 0.000153,2.38639, 0.0010253,1.12434, 0.000153
25.3568, 0.856349,0.33235, 0.000154,2.39506, 0.00102633,1.13184, 0.000154
25.3948, 0.855492,0.334678, 0.000155,2.4037, 0.00102735,1.13934, 0.000155
25.4326, 0.854637,0.33701, 0.000156,2.41231, 0.00102838,1.14684, 0.000156
25.4702, 0.853782,0.339343, 0.000157,2.42089, 0.00102941,1.15435, 0.000157
25.5076, 0.852929,0.341679, 0.000158,2.42943, 0.00103044,1.16184, 0.000158
25.5448, 0.852076,0.344016, 0.000159,2.43794, 0.00103147,1.16934, 0.000159
25.5817, 0.851223,0.346356, 0.00016,2.44643, 0.0010325,1.17683, 0.00016
25.6184, 0.850372,0.348699, 0.000161,2.45488, 0.00103353,1.18433, 0.000161
25.655, 0.849522,0.351045, 0.000162,2.46331, 0.00103457,1.19182, 0.000162
25.6913, 0.848672,0.353392, 0.000163,2.47171, 0.0010356,1.19932, 0.000163
25.7274, 0.847824,0.355741, 0.000164,2.48008, 0.00103664,1.20681, 0.000164
25.7633, 0.846976,0.358092, 0.000165,2.48842, 0.00103767,1.2143, 0.000165
25.799, 0.846129,0.360448, 0.000166,2.49673, 0.00103871,1.22179, 0.000166
25.8346, 0.845283,0.362805, 0.000167,2.50502, 0.00103975,1.22928, 0.000167
25.8699, 0.844437,0.365165, 0.000168,2.51328, 0.00104079,1.23676, 0.000168
25.905, 0.843593,0.367526, 0.000169,2.52152, 0.00104183,1.24425, 0.000169
25.94, 0.842749,0.369889, 0.00017,2.52973, 0.00104287,1.25173, 0.00017
25.9747, 0.841907,0.372256, 0.000171,2.53791, 0.00104392,1.25921, 0.000171
26.0093, 0.841065,0.374626, 0.000172,2.54607, 0.00104496,1.26669, 0.000172
26.0437, 0.840224,0.376997, 0.000173,2.55421, 0.001046,1.27418, 0.000173
26.0779, 0.839384,0.37937, 0.000174,2.56232, 0.00104705,1.28165, 0.000174
26.1119, 0.838544,0.381746, 0.000175,2.5704, 0.0010481,1.28913, 0.000175
26.1458, 0.837706,0.384124, 0.000176,2.57847, 0.00104915,1.2966, 0.000176
26.1795, 0.836868,0.386506, 0.000177,2.58651, 0.00105019,1.30407, 0.000177
26.213, 0.836031,0.38889, 0.000178,2.59453, 0.00105124,1.31155, 0.000178
26.2463, 0.835195,0.391275, 0.000179,2.60252, 0.0010523,1.31901, 0.000179
26.2795, 0.83436,0.393663, 0.00018,2.6105, 0.00105335,1.32648, 0.00018
26.3125, 0.833525,0.396053, 0.000181,2.61845, 0.0010544,1.33394, 0.000181
26.3453, 0.832692,0.398447, 0.000182,2.62638, 0.00105546,1.34141, 0.000182
26.378, 0.831859,0.400843, 0.000183,2.63429, 0.00105651,1.34887, 0.000183
26.4105, 0.831027,0.403241, 0.000184,2.64218, 0.00105757,1.35633, 0.000184
26.4429, 0.830196,0.405641, 0.000185,2.65005, 0.00105863,1.36378, 0.000185
26.4751, 0.829366,0.408042, 0.000186,2.65789, 0.00105968,1.37124, 0.000186
26.5071, 0.828537,0.410448, 0.000187,2.66572, 0.00106074,1.37869, 0.000187
26.539, 0.827708,0.412856, 0.000188,2.67353, 0.0010618,1.38614, 0.000188
26.5707, 0.826881,0.415267, 0.000189,2.68131, 0.00106287,1.39359, 0.000189
26.6023, 0.826054,0.417679, 0.00019,2.68908, 0.00106393,1.40103, 0.00019
26.6338, 0.825228,0.420094, 0.000191,2.69683, 0.00106499,1.40848, 0.000191
26.665, 0.824402,0.42251, 0.000192,2.70456, 0.00106606,1.41592, 0.000192
26.6962, 0.823578,0.424931, 0.000193,2.71228, 0.00106712,1.42336, 0.000193
26.7272, 0.822754,0.427354, 0.000194,2.71997, 0.00106819,1.43079, 0.000194
26.758, 0.821932,0.429779, 0.000195,2.72765, 0.00106926,1.43823, 0.000195
26.7887, 0.82111,0.432207, 0.000196,2.7353, 0.00107033,1.44566, 0.000196
26.8193, 0.820289,0.434636, 0.000197,2.74294, 0.0010714,1.45309, 0.000197
26.8497, 0.819468,0.437067, 0.000198,2.75057, 0.00107247,1.46051, 0.000198
26.88, 0.818649,0.439503, 0.000199,2.75817, 0.00107354,1.46793, 0.000199
26.9101, 0.81783,0.441941, 0.0002,2.76576, 0.00107462,1.47536, 0.0002
26.9402, 0.817012,0.444381, 0.000201,2.77333, 0.00107569,1.48277, 0.000201
26.97, 0.816195,0.446823, 0.000202,2.78089, 0.00107677,1.49019, 0.000202
26.9998, 0.815379,0.449267, 0.000203,2.78843, 0.00107784,1.4976, 0.000203
27.0294, 0.814564,0.451714, 0.000204,2.79595, 0.00107892,1.50501, 0.000204
27.0589, 0.813749,0.454165, 0.000205,2.80346, 0.00108,1.51242, 0.000205
27.0883, 0.812935,0.456617, 0.000206,2.81095, 0.00108108,1.51982, 0.000206
27.1175, 0.812123,0.459072, 0.000207,2.81842, 0.00108216,1.52722, 0.000207
27.1466, 0.81131,0.461529, 0.000208,2.82588, 0.00108324,1.53462, 0.000208
27.1756, 0.810499,0.463988, 0.000209,2.83333, 0.00108433,1.54202, 0.000209
27.2044, 0.809689,0.46645, 0.00021,2.84076, 0.00108541,1.54941, 0.00021
27.2332, 0.808879,0.468916, 0.000211,2.84817, 0.0010865,1.5568, 0.000211
27.2618, 0.80807,0.471384, 0.000212,2.85557, 0.00108758,1.56418, 0.000212
27.2903, 0.807262,0.473854, 0.000213,2.86296, 0.00108867,1.57157, 0.000213
27.3186, 0.806455,0.476326, 0.000214,2.87033, 0.00108976,1.57895, 0.000214
27.3469, 0.805648,0.4788, 0.000215,2.87769, 0.00109085,1.58632, 0.000215
27.375, 0.804843,0.481276, 0.000216,2.88503, 0.00109194,1.5937, 0.000216
27.403, 0.804038,0.483758, 0.000217,2.89236, 0.00109303,1.60107, 0.000217
27.431, 0.803234,0.486241, 0.000218,2.89968, 0.00109413,1.60844, 0.000218
27.4587, 0.80243,0.488726, 0.000219,2.90698, 0.00109522,1.6158, 0.000219
27.4864, 0.801628,0.491214, 0.00022,2.91427, 0.00109631,1.62316, 0.00022
27.514, 0.800826,0.493703, 0.000221,2.92154, 0.00109741,1.63052, 0.000221
27.5415, 0.800026,0.496195, 0.000222,2.9288, 0.00109851,1.63787, 0.000222
27.5688, 0.799226,0.498691, 0.000223,2.93605, 0.00109961,1.64522, 0.000223
27.596, 0.798426,0.501189, 0.000224,2.94329, 0.00110071,1.65257, 0.000224
27.6232, 0.797628,0.50369, 0.000225,2.95051, 0.00110181,1.65991, 0.000225
27.6502, 0.79683,0.506193, 0.000226,2.95772, 0.00110291,1.66725, 0.000226
27.6771, 0.796033,0.508698, 0.000227,2.96492, 0.00110401,1.67459, 0.000227
27.7039, 0.795237,0.511206, 0.000228,2.9721, 0.00110512,1.68192, 0.000228
27.7306, 0.794442,0.513715, 0.000229,2.97928, 0.00110622,1.68925, 0.000229
27.7573, 0.793648,0.51623, 0.00023,2.98644, 0.00110733,1.69657, 0.00023
27.7838, 0.792854,0.518746, 0.000231,2.99359, 0.00110843,1.70389, 0.000231
27.8102, 0.792061,0.521265, 0.000232,3.00073, 0.00110954,1.71121, 0.000232
27.8365, 0.791269,0.523786, 0.000233,3.00785, 0.00111065,1.71853, 0.000233
27.8627, 0.790478,0.526309, 0.000234,3.01497, 0.00111176,1.72584, 0.000234
27.8888, 0.789687,0.528834, 0.000235,3.02207, 0.00111287,1.73314, 0.000235
27.9148, 0.788898,0.531362, 0.000236,3.02916, 0.00111399,1.74045, 0.000236
27.9407, 0.788109,0.533895, 0.000237,3.03624, 0.0011151,1.74775, 0.000237
27.9665, 0.787321,0.53643, 0.000238,3.04331, 0.00111622,1.75504, 0.000238
27.9922, 0.786533,0.538966, 0.000239,3.05037, 0.00111733,1.76233, 0.000239
28.0178, 0.785747,0.541505, 0.00024,3.05741, 0.00111845,1.76962, 0.00024
28.0434, 0.784961,0.544047, 0.000241,3.06445, 0.00111957,1.77691, 0.000241
28.0688, 0.784176,0.54659, 0.000242,3.07148, 0.00112069,1.78419, 0.000242
28.0942, 0.783392,0.549136, 0.000243,3.07849, 0.00112181,1.79146, 0.000243
28.1194, 0.782609,0.551687, 0.000244,3.0855, 0.00112293,1.79873, 0.000244
28.1446, 0.781826,0.55424, 0.000245,3.09249, 0.00112405,1.806, 0.000245
28.1696, 0.781044,0.556795, 0.000246,3.09947, 0.00112518,1.81327, 0.000246
28.1946, 0.780263,0.559353, 0.000247,3.10645, 0.0011263,1.82052, 0.000247
28.2195, 0.779483,0.561912, 0.000248,3.11341, 0.00112743,1.82778, 0.000248
28.2443, 0.778703,0.564474, 0.000249,3.12036, 0.00112856,1.83503, 0.000249
28.2691, 0.777925,0.567038, 0.00025,3.12731, 0.00112969,1.84228, 0.00025
28.2937, 0.777147,0.569607, 0.000251,3.13424, 0.00113081,1.84952, 0.000251
28.3182, 0.77637,0.572179, 0.000252,3.14117, 0.00113195,1.85676, 0.000252
28.3427, 0.775593,0.574753, 0.000253,3.14808, 0.00113308,1.864, 0.000253
28.3671, 0.774818,0.577329, 0.000254,3.15499, 0.00113421,1.87123, 0.000254
28.3914, 0.774043,0.579907, 0.000255,3.16188, 0.00113534,1.87845, 0.000255
28.4156, 0.773269,0.582487, 0.000256,3.16877, 0.00113648,1.88568, 0.000256
28.4397, 0.772496,0.58507, 0.000257,3.17564, 0.00113762,1.89289, 0.000257
28.4638, 0.771723,0.587656, 0.000258,3.18251, 0.00113875,1.90011, 0.000258
28.4877, 0.770951,0.590247, 0.000259,3.18937, 0.00113989,1.90732, 0.000259
28.5116, 0.77018,0.592839, 0.00026,3.19622, 0.00114103,1.91452, 0.00026
28.5354, 0.76941,0.595434, 0.000261,3.20306, 0.00114217,1.92172, 0.000261
28.5591, 0.768641,0.598031, 0.000262,3.20989, 0.00114332,1.92892, 0.000262
28.5828, 0.767872,0.600631, 0.000263,3.21672, 0.00114446,1.93611, 0.000263
28.6064, 0.767104,0.603233, 0.000264,3.22353, 0.0011456,1.9433, 0.000264
28.6299, 0.766337,0.605837, 0.000265,3.23034, 0.00114675,1.95048, 0.000265
28.6533, 0.765571,0.608444, 0.000266,3.23713, 0.0011479,1.95766, 0.000266
28.6766, 0.764805,0.611056, 0.000267,3.24392, 0.00114904,1.96483, 0.000267
28.6999, 0.76404,0.61367, 0.000268,3.2507, 0.00115019,1.972, 0.000268
28.7231, 0.763276,0.616286, 0.000269,3.25748, 0.00115134,1.97916, 0.000269
28.7462, 0.762513,0.618905, 0.00027,3.26424, 0.00115249,1.98632, 0.00027
28.7692, 0.761751,0.621526, 0.000271,3.271, 0.00115365,1.99348, 0.000271
28.7922, 0.760989,0.62415, 0.000272,3.27774, 0.0011548,2.00063, 0.000272
28.8151, 0.760228,0.626775, 0.000273,3.28448, 0.00115596,2.00778, 0.000273
28.8379, 0.759468,0.629403, 0.000274,3.29121, 0.00115711,2.01492, 0.000274
28.8607, 0.758708,0.632036, 0.000275,3.29794, 0.00115827,2.02206, 0.000275
28.8833, 0.757949,0.634672, 0.000276,3.30466, 0.00115943,2.02919, 0.000276
28.9059, 0.757191,0.63731, 0.000277,3.31136, 0.00116059,2.03631, 0.000277
28.9285, 0.756434,0.639951, 0.000278,3.31806, 0.00116175,2.04344, 0.000278
28.9509, 0.755678,0.642594, 0.000279,3.32476, 0.00116291,2.05056, 0.000279
28.9733, 0.754922,0.645239, 0.00028,3.33144, 0.00116407,2.05767, 0.00028
28.9957, 0.754167,0.647887, 0.000281,3.33812, 0.00116524,2.06478, 0.000281
29.0179, 0.753413,0.650537, 0.000282,3.34479, 0.0011664,2.07188, 0.000282
29.0401, 0.75266,0.653189, 0.000283,3.35146, 0.00116757,2.07898, 0.000283
29.0623, 0.751907,0.655847, 0.000284,3.35811, 0.00116874,2.08607, 0.000284
29.0843, 0.751155,0.658507, 0.000285,3.36476, 0.0011699,2.09316, 0.000285
29.1063, 0.750404,0.66117, 0.000286,3.3714, 0.00117107,2.10025, 0.000286
29.1282, 0.749654,0.663836, 0.000287,3.37804, 0.00117224,2.10733, 0.000287
29.1501, 0.748904,0.666503, 0.000288,3.38466, 0.00117342,2.1144, 0.000288
29.1719, 0.748155,0.669173, 0.000289,3.39128, 0.00117459,2.12147, 0.000289
29.1936, 0.747407,0.671846, 0.00029,3.3979, 0.00117577,2.12854, 0.00029
29.2153, 0.746659,0.67452, 0.000291,3.4045, 0.00117694,2.1356, 0.000291
29.2369, 0.745913,0.677198, 0.000292,3.41111, 0.00117812,2.14265, 0.000292
29.2584, 0.745167,0.679878, 0.000293,3.4177, 0.0011793,2.1497, 0.000293
29.2799, 0.744422,0.682563, 0.000294,3.42429, 0.00118048,2.15675, 0.000294
29.3013, 0.743677,0.685251, 0.000295,3.43086, 0.00118166,2.16379, 0.000295
29.3227, 0.742934,0.687941, 0.000296,3.43744, 0.00118284,2.17082, 0.000296
29.344, 0.742191,0.690634, 0.000297,3.444, 0.00118402,2.17785, 0.000297
29.3652, 0.741448,0.693329, 0.000298,3.45057, 0.0011852,2.18488, 0.000298
29.3864, 0.740707,0.696027, 0.000299,3.45712, 0.00118639,2.1919, 0.000299
29.4075, 0.739966,0.698727, 0.0003,3.46367, 0.00118758,2.19891, 0.0003
29.4286, 0.739226,0.70143, 0.000301,3.47021, 0.00118876,2.20592, 0.000301
29.4495, 0.738487,0.704135, 0.000302,3.47674, 0.00118995,2.21293, 0.000302
29.4705, 0.737749,0.706842, 0.000303,3.48327, 0.00119114,2.21993, 0.000303
29.4914, 0.737011,0.709554, 0.000304,3.48979, 0.00119233,2.22692, 0.000304
29.5122, 0.736274,0.71227, 0.000305,3.49631, 0.00119353,2.23391, 0.000305
